,sample_type,theta,cutp,cutn,seed_num,mes,stress_mean,sample_num
352,cut_first,0.0,1,-1,238,8.12661711354,19874698.7494,176.0
353,cut_second,-1.5707963267899998,1,-1,238,4.06283840856,19874698.7494,176.0
354,cut_first,0.0,1,-1,147,6.442867949959999,33401250.1656,177.0
355,cut_second,-1.5707963267899998,1,-1,147,5.122828252940001,33401250.1656,177.0
356,cut_first,0.0,1,-1,146,9.820419394089999,42422185.5427,178.0
357,cut_second,-1.5707963267899998,1,-1,146,6.3693757014,42422185.5427,178.0
358,cut_first,0.0,1,-1,25,2.9188686572900004,22874635.8556,179.0
359,cut_second,-1.5707963267899998,1,-1,25,9.266372495239999,22874635.8556,179.0
360,cut_first,0.0,1,-1,202,6.14792792556,14182328.6368,180.0
361,cut_second,-1.5707963267899998,1,-1,202,6.17638645413,14182328.6368,180.0
362,cut_first,0.0,1,-1,47,9.34566183085,13171364.1068,181.0
363,cut_second,-1.5707963267899998,1,-1,47,2.99218672016,13171364.1068,181.0
364,cut_first,0.0,1,-1,261,5.30737726747,20212181.1748,182.0
365,cut_second,-1.5707963267899998,1,-1,261,4.17737419198,20212181.1748,182.0
366,cut_first,0.0,1,-1,319,10.4229892636,22423224.0166,183.0
367,cut_second,-1.5707963267899998,1,-1,319,2.76771426697,22423224.0166,183.0
368,cut_first,0.0,1,-1,235,4.11259461759,21182012.2629,184.0
369,cut_second,-1.5707963267899998,1,-1,235,4.23136491481,21182012.2629,184.0
370,cut_first,0.0,1,-1,54,4.05595349405,4117944.38688,185.0
371,cut_second,-1.5707963267899998,1,-1,54,4.0146117792,4117944.38688,185.0
372,cut_first,0.0,1,-1,208,7.4286282242600015,21790664.3296,186.0
373,cut_second,-1.5707963267899998,1,-1,208,4.5634451057,21790664.3296,186.0
374,cut_first,0.0,1,-1,243,3.3971210173000004,26522353.1884,187.0
375,cut_second,-1.5707963267899998,1,-1,243,10.707475107999999,26522353.1884,187.0
376,cut_first,0.0,1,-1,66,7.70751784678,33579162.1706,188.0
377,cut_second,-1.5707963267899998,1,-1,66,5.62095802531,33579162.1706,188.0
378,cut_first,0.0,1,-1,308,3.6121694877199997,26975975.1661,189.0
379,cut_second,-1.5707963267899998,1,-1,308,6.36384978844,26975975.1661,189.0
380,cut_first,0.0,1,-1,219,4.24197831013,15665422.6799,190.0
381,cut_second,-1.5707963267899998,1,-1,219,7.910468213460001,15665422.6799,190.0
382,cut_first,0.0,1,-1,244,-1.62688478839,15744919.0639,191.0
383,cut_second,-1.5707963267899998,1,-1,244,11.3576005537,15744919.0639,191.0
384,cut_first,0.0,1,-1,21,3.75921588513,20348144.0741,192.0
385,cut_second,-1.5707963267899998,1,-1,21,4.566050741640001,20348144.0741,192.0
386,cut_first,0.0,1,-1,301,4.47141363141,29713950.4684,193.0
387,cut_second,-1.5707963267899998,1,-1,301,7.0281251758000005,29713950.4684,193.0
388,cut_first,0.0,1,-1,197,2.71409888888,23780530.1689,194.0
389,cut_second,-1.5707963267899998,1,-1,197,1.6224639694,23780530.1689,194.0
390,cut_first,0.0,1,-1,325,5.550070107560001,37321679.3234,195.0
391,cut_second,-1.5707963267899998,1,-1,325,5.68259666761,37321679.3234,195.0
392,cut_first,0.0,1,-1,9,5.35406786354,20826624.2227,196.0
393,cut_second,-1.5707963267899998,1,-1,9,6.312585928580001,20826624.2227,196.0
394,cut_first,0.0,1,-1,31,5.74433828967,17077368.5004,197.0
395,cut_second,-1.5707963267899998,1,-1,31,6.46201477513,17077368.5004,197.0
396,cut_first,0.0,1,-1,91,3.1237155630599998,15352119.9014,198.0
397,cut_second,-1.5707963267899998,1,-1,91,8.94212916589,15352119.9014,198.0
398,cut_first,0.0,1,-1,123,6.284906188080001,11029080.6138,199.0
399,cut_second,-1.5707963267899998,1,-1,123,1.3099957944399998,11029080.6138,199.0
400,cut_first,0.0,1,-1,175,0.433148770137,15090976.7476,200.0
401,cut_second,-1.5707963267899998,1,-1,175,7.28211613153,15090976.7476,200.0
402,cut_first,0.0,1,-1,140,3.9582199757699996,16604858.4192,201.0
403,cut_second,-1.5707963267899998,1,-1,140,7.966560221950001,16604858.4192,201.0
404,cut_first,0.0,1,-1,73,4.1079931623000006,26016912.867,202.0
405,cut_second,-1.5707963267899998,1,-1,73,8.730525516010001,26016912.867,202.0
406,cut_first,0.0,1,-1,101,6.2927034974,45220351.1217,203.0
407,cut_second,-1.5707963267899998,1,-1,101,7.7779249962399994,45220351.1217,203.0
408,cut_first,0.0,1,-1,305,-3.04191779342,22561968.7419,204.0
409,cut_second,-1.5707963267899998,1,-1,305,9.870719176789999,22561968.7419,204.0
410,cut_first,0.0,1,-1,117,6.6746041072399995,4335301.0973,205.0
411,cut_second,-1.5707963267899998,1,-1,117,1.7739893806799998,4335301.0973,205.0
412,cut_first,0.0,1,-1,248,7.888474402460001,19447889.0431,206.0
413,cut_second,-1.5707963267899998,1,-1,248,2.9380642741400003,19447889.0431,206.0
414,cut_first,0.0,1,-1,153,4.92769012455,21693136.066999998,207.0
415,cut_second,-1.5707963267899998,1,-1,153,5.88251603135,21693136.066999998,207.0
416,cut_first,0.0,1,-1,15,2.51798580239,18000819.1445,208.0
417,cut_second,-1.5707963267899998,1,-1,15,9.64276199935,18000819.1445,208.0
418,cut_first,0.0,1,-1,289,4.269718947119999,22465547.3108,209.0
419,cut_second,-1.5707963267899998,1,-1,289,4.41285227988,22465547.3108,209.0
420,cut_first,0.0,1,-1,63,5.89253610532,1532575.9731299998,210.0
421,cut_second,-1.5707963267899998,1,-1,63,5.1749183292900005,1532575.9731299998,210.0
422,cut_first,0.0,1,-1,10,5.1932476658099995,32821605.3862,211.0
423,cut_second,-1.5707963267899998,1,-1,10,8.46683633964,32821605.3862,211.0
424,cut_first,0.0,1,-1,38,5.06270265245,29910659.1449,212.0
425,cut_second,-1.5707963267899998,1,-1,38,4.21431291613,29910659.1449,212.0
426,cut_first,0.0,1,-1,297,4.79147089624,23172189.0952,213.0
427,cut_second,-1.5707963267899998,1,-1,297,4.47884867674,23172189.0952,213.0
428,cut_first,0.0,1,-1,71,8.48224195493,16934508.7877,214.0
429,cut_second,-1.5707963267899998,1,-1,71,8.233041792189999,16934508.7877,214.0
430,cut_first,0.0,1,-1,57,6.01020190615,19635123.6402,215.0
431,cut_second,-1.5707963267899998,1,-1,57,3.27030913663,19635123.6402,215.0
432,cut_first,0.0,1,-1,94,9.4518039775,27519264.4329,216.0
433,cut_second,-1.5707963267899998,1,-1,94,3.40005166652,27519264.4329,216.0
434,cut_first,0.0,1,-1,268,6.64479237204,24918002.1092,217.0
435,cut_second,-1.5707963267899998,1,-1,268,6.2239293907,24918002.1092,217.0
436,cut_first,0.0,1,-1,205,7.76271044648,21461012.875,218.0
437,cut_second,-1.5707963267899998,1,-1,205,5.69522935296,21461012.875,218.0
438,cut_first,0.0,1,-1,13,9.653583848139998,14394041.3535,219.0
439,cut_second,-1.5707963267899998,1,-1,13,0.17969862575999998,14394041.3535,219.0
440,cut_first,0.0,1,-1,48,5.63793689031,11858504.109000001,220.0
441,cut_second,-1.5707963267899998,1,-1,48,2.49967216176,11858504.109000001,220.0
442,cut_first,0.0,1,-1,302,4.592675422669999,30649817.8563,221.0
443,cut_second,-1.5707963267899998,1,-1,302,7.2866751582000004,30649817.8563,221.0
444,cut_first,0.0,1,-1,173,9.546976458789999,23277932.5691,222.0
445,cut_second,-1.5707963267899998,1,-1,173,0.133309578663,23277932.5691,222.0
446,cut_first,0.0,1,-1,8,2.57291713149,21638890.0445,223.0
447,cut_second,-1.5707963267899998,1,-1,8,6.68746941272,21638890.0445,223.0
448,cut_first,0.0,1,-1,221,8.360759731739998,25531284.8728,224.0
449,cut_second,-1.5707963267899998,1,-1,221,2.3483439183700003,25531284.8728,224.0
450,cut_first,0.0,1,-1,107,5.501000346390001,25270235.5651,225.0
451,cut_second,-1.5707963267899998,1,-1,107,6.93446605895,25270235.5651,225.0
452,cut_first,0.0,1,-1,55,6.734003507030001,6177812.31558,226.0
453,cut_second,-1.5707963267899998,1,-1,55,1.63597046044,6177812.31558,226.0
454,cut_first,0.0,1,-1,250,5.82123018705,14504653.5646,227.0
455,cut_second,-1.5707963267899998,1,-1,250,2.19583838634,14504653.5646,227.0
456,cut_first,0.0,1,-1,150,5.24437443645,18730584.3837,228.0
457,cut_second,-1.5707963267899998,1,-1,150,4.3400769847000005,18730584.3837,228.0
458,cut_first,0.0,1,-1,152,7.78371627505,20092214.5658,229.0
459,cut_second,-1.5707963267899998,1,-1,152,6.915481667689999,20092214.5658,229.0
460,cut_first,0.0,1,-1,81,9.78743396468,8556389.98901,230.0
461,cut_second,-1.5707963267899998,1,-1,81,3.43171666544,8556389.98901,230.0
462,cut_first,0.0,1,-1,272,13.5486416273,25428346.5284,231.0
463,cut_second,-1.5707963267899998,1,-1,272,1.00559140819,25428346.5284,231.0
464,cut_first,0.0,1,-1,118,2.8802964628400005,21850241.7333,232.0
465,cut_second,-1.5707963267899998,1,-1,118,6.589943514470001,21850241.7333,232.0
466,cut_first,0.0,1,-1,232,6.49820304752,10296790.1609,233.0
467,cut_second,-1.5707963267899998,1,-1,232,6.06857235269,10296790.1609,233.0
468,cut_first,0.0,1,-1,178,10.9932872301,15774904.4902,234.0
469,cut_second,-1.5707963267899998,1,-1,178,6.364005656390001,15774904.4902,234.0
470,cut_first,0.0,1,-1,271,11.1833506372,8182363.40228,235.0
471,cut_second,-1.5707963267899998,1,-1,271,0.8271351683820001,8182363.40228,235.0
472,cut_first,0.0,1,-1,228,7.10355832737,32278222.4363,236.0
473,cut_second,-1.5707963267899998,1,-1,228,9.71621320094,32278222.4363,236.0
474,cut_first,0.0,1,-1,318,7.220893255489999,4877801.269619999,237.0
475,cut_second,-1.5707963267899998,1,-1,318,5.9217398564699995,4877801.269619999,237.0
476,cut_first,0.0,1,-1,300,7.40934695156,7427012.732419999,238.0
477,cut_second,-1.5707963267899998,1,-1,300,5.51353048786,7427012.732419999,238.0
478,cut_first,0.0,1,-1,321,7.847283067260001,22371986.6906,239.0
479,cut_second,-1.5707963267899998,1,-1,321,1.76398815192,22371986.6906,239.0
480,cut_first,0.0,1,-1,182,4.79911738497,23198201.13,240.0
481,cut_second,-1.5707963267899998,1,-1,182,6.77543773627,23198201.13,240.0
482,cut_first,0.0,1,-1,134,4.3292471618,18794304.3645,241.0
483,cut_second,-1.5707963267899998,1,-1,134,10.865682339200001,18794304.3645,241.0
484,cut_first,0.0,1,-1,164,3.2123916758599997,8414484.8187,242.0
485,cut_second,-1.5707963267899998,1,-1,164,5.42877360538,8414484.8187,242.0
486,cut_first,0.0,1,-1,161,3.6813297780800003,19265393.9543,243.0
487,cut_second,-1.5707963267899998,1,-1,161,6.959242466060001,19265393.9543,243.0
488,cut_first,0.0,1,-1,72,4.470163547469999,23688490.6443,244.0
489,cut_second,-1.5707963267899998,1,-1,72,7.715740950519999,23688490.6443,244.0
490,cut_first,0.0,1,-1,143,6.05060380819,13305291.2087,245.0
491,cut_second,-1.5707963267899998,1,-1,143,5.85074356548,13305291.2087,245.0
492,cut_first,0.0,1,-1,237,5.0811675113999994,28297216.3723,246.0
493,cut_second,-1.5707963267899998,1,-1,237,6.95047520259,28297216.3723,246.0
494,cut_first,0.0,1,-1,206,4.1319756571,15747875.9029,247.0
495,cut_second,-1.5707963267899998,1,-1,206,8.559471551089999,15747875.9029,247.0
496,cut_first,0.0,1,-1,166,11.459556363099999,28668549.9911,248.0
497,cut_second,-1.5707963267899998,1,-1,166,1.09088850871,28668549.9911,248.0
498,cut_first,0.0,1,-1,176,8.202588557210001,10056361.2701,249.0
499,cut_second,-1.5707963267899998,1,-1,176,2.06924299405,10056361.2701,249.0
500,cut_first,0.0,1,-1,311,8.3735769915,1009196.0764100001,250.0
501,cut_second,-1.5707963267899998,1,-1,311,2.6215857904299997,1009196.0764100001,250.0
502,cut_first,0.0,1,-1,11,7.64341602002,36588914.4468,251.0
503,cut_second,-1.5707963267899998,1,-1,11,3.3216665631,36588914.4468,251.0
504,cut_first,0.0,1,-1,266,1.40357555192,16878834.3324,252.0
505,cut_second,-1.5707963267899998,1,-1,266,7.4100802486,16878834.3324,252.0
506,cut_first,0.0,1,-1,163,8.00370533296,18411983.7626,253.0
507,cut_second,-1.5707963267899998,1,-1,163,4.46434532499,18411983.7626,253.0
508,cut_first,0.0,1,-1,132,4.014517654850001,15877000.3412,254.0
509,cut_second,-1.5707963267899998,1,-1,132,6.8034634464499995,15877000.3412,254.0
510,cut_first,0.0,1,-1,212,7.90147264733,22884316.9621,255.0
511,cut_second,-1.5707963267899998,1,-1,212,4.86421063828,22884316.9621,255.0
512,cut_first,0.0,1,-1,278,6.32063094434,36260930.1928,256.0
513,cut_second,-1.5707963267899998,1,-1,278,9.72989004359,36260930.1928,256.0
514,cut_first,0.0,1,-1,22,9.61499629318,19987651.5436,257.0
515,cut_second,-1.5707963267899998,1,-1,22,7.54444654546,19987651.5436,257.0
516,cut_first,0.0,1,-1,69,11.4193797016,29070423.6138,258.0
517,cut_second,-1.5707963267899998,1,-1,69,3.6307090065900005,29070423.6138,258.0
518,cut_first,0.0,1,-1,194,5.04575708686,34039158.2619,259.0
519,cut_second,-1.5707963267899998,1,-1,194,6.77954848644,34039158.2619,259.0
520,cut_first,0.0,1,-1,316,5.86825759033,25553932.5563,260.0
521,cut_second,-1.5707963267899998,1,-1,316,6.65770335415,25553932.5563,260.0
522,cut_first,0.0,1,-1,14,7.06994423468,34802794.4651,261.0
523,cut_second,-1.5707963267899998,1,-1,14,1.69176062694,34802794.4651,261.0
524,cut_first,0.0,1,-1,168,1.7975439504,25585436.9222,262.0
525,cut_second,-1.5707963267899998,1,-1,168,8.49376000287,25585436.9222,262.0
526,cut_first,0.0,1,-1,288,5.77575194289,36607688.2445,263.0
527,cut_second,-1.5707963267899998,1,-1,288,8.22044722245,36607688.2445,263.0
528,cut_first,0.0,1,-1,156,7.29142132982,26089982.5767,264.0
529,cut_second,-1.5707963267899998,1,-1,156,8.95369669968,26089982.5767,264.0
530,cut_first,0.0,1,-1,270,10.3787698235,29398425.8516,265.0
531,cut_second,-1.5707963267899998,1,-1,270,3.11169978861,29398425.8516,265.0
532,cut_first,0.0,1,-1,265,4.10724338817,38213239.8974,266.0
533,cut_second,-1.5707963267899998,1,-1,265,5.640619732819999,38213239.8974,266.0
534,cut_first,0.0,1,-1,187,2.9178869730000003,33148613.5929,267.0
535,cut_second,-1.5707963267899998,1,-1,187,9.235292044660001,33148613.5929,267.0
536,cut_first,0.0,1,-1,181,2.19203044267,11692176.4351,268.0
537,cut_second,-1.5707963267899998,1,-1,181,6.72358475305,11692176.4351,268.0
538,cut_first,0.0,1,-1,45,3.4173573833999997,21054412.8987,269.0
539,cut_second,-1.5707963267899998,1,-1,45,8.374937940419999,21054412.8987,269.0
540,cut_first,0.0,1,-1,326,3.1846113266900002,31407593.8494,270.0
541,cut_second,-1.5707963267899998,1,-1,326,10.689355069,31407593.8494,270.0
542,cut_first,0.0,1,-1,199,2.14016174093,30806496.0995,271.0
543,cut_second,-1.5707963267899998,1,-1,199,6.21338309381,30806496.0995,271.0
544,cut_first,0.0,1,-1,155,3.2060752082099997,26445490.206,272.0
545,cut_second,-1.5707963267899998,1,-1,155,6.4890555142799995,26445490.206,272.0
546,cut_first,0.0,1,-1,28,10.4050011959,24840558.745,273.0
547,cut_second,-1.5707963267899998,1,-1,28,2.06732055091,24840558.745,273.0
548,cut_first,0.0,1,-1,130,3.7143372556800003,16961936.8886,274.0
549,cut_second,-1.5707963267899998,1,-1,130,6.54972781615,16961936.8886,274.0
550,cut_first,0.0,1,-1,74,8.51032548479,26301194.9583,275.0
551,cut_second,-1.5707963267899998,1,-1,74,6.22895507081,26301194.9583,275.0
552,cut_first,0.0,1,-1,296,3.37210011666,30620367.9176,276.0
553,cut_second,-1.5707963267899998,1,-1,296,7.0840093863,30620367.9176,276.0
554,cut_first,0.0,1,-1,78,7.86244768959,21916942.1981,277.0
555,cut_second,-1.5707963267899998,1,-1,78,3.2360495823299997,21916942.1981,277.0
556,cut_first,0.0,1,-1,119,10.7456243424,20748912.4047,278.0
557,cut_second,-1.5707963267899998,1,-1,119,-1.48300926792,20748912.4047,278.0
558,cut_first,0.0,1,-1,298,5.75647743163,26934254.0612,279.0
559,cut_second,-1.5707963267899998,1,-1,298,5.36256538144,26934254.0612,279.0
560,cut_first,0.0,1,-1,222,6.80855574992,38517972.6677,280.0
561,cut_second,-1.5707963267899998,1,-1,222,5.19956981669,38517972.6677,280.0
562,cut_first,0.0,1,-1,279,2.1770120591,18911568.0255,281.0
563,cut_second,-1.5707963267899998,1,-1,279,10.6192317571,18911568.0255,281.0
564,cut_first,0.0,1,-1,61,8.56873684998,16926463.3006,282.0
565,cut_second,-1.5707963267899998,1,-1,61,2.47302946479,16926463.3006,282.0
566,cut_first,0.0,1,-1,312,7.058697838910001,17200944.2531,283.0
567,cut_second,-1.5707963267899998,1,-1,312,0.722776924039,17200944.2531,283.0
568,cut_first,0.0,1,-1,12,3.6991811470599996,25080854.1022,284.0
569,cut_second,-1.5707963267899998,1,-1,12,8.01202926623,25080854.1022,284.0
570,cut_first,0.0,1,-1,260,7.53652237858,19538998.569000002,285.0
571,cut_second,-1.5707963267899998,1,-1,260,9.43422600983,19538998.569000002,285.0
572,cut_first,0.0,1,-1,24,8.93762902711,32800199.4986,286.0
573,cut_second,-1.5707963267899998,1,-1,24,5.10855580051,32800199.4986,286.0
574,cut_first,0.0,1,-1,309,6.116122278280001,26184961.1925,287.0
575,cut_second,-1.5707963267899998,1,-1,309,6.16748227907,26184961.1925,287.0
576,cut_first,0.0,1,-1,162,1.21935852353,30955420.0496,288.0
577,cut_second,-1.5707963267899998,1,-1,162,9.23957045827,30955420.0496,288.0
578,cut_first,0.0,1,-1,138,4.32814053041,28392786.9464,289.0
579,cut_second,-1.5707963267899998,1,-1,138,4.16220441101,28392786.9464,289.0
580,cut_first,0.0,1,-1,35,5.89733054,3779627.4315199996,290.0
581,cut_second,-1.5707963267899998,1,-1,35,5.44474932493,3779627.4315199996,290.0
582,cut_first,0.0,1,-1,64,3.3420074639200004,30736638.7725,291.0
583,cut_second,-1.5707963267899998,1,-1,64,8.27381578363,30736638.7725,291.0
584,cut_first,0.0,1,-1,179,5.00618133484,20205328.975,292.0
585,cut_second,-1.5707963267899998,1,-1,179,7.3440407186600005,20205328.975,292.0
586,cut_first,0.0,1,-1,110,1.26599714246,23779111.2976,293.0
587,cut_second,-1.5707963267899998,1,-1,110,7.15949803918,23779111.2976,293.0
588,cut_first,0.0,1,-1,251,1.58336861694,13710586.4312,294.0
589,cut_second,-1.5707963267899998,1,-1,251,8.76684130544,13710586.4312,294.0
590,cut_first,0.0,1,-1,303,1.3575860689500001,13229509.2924,295.0
591,cut_second,-1.5707963267899998,1,-1,303,7.24741409903,13229509.2924,295.0
592,cut_first,0.0,1,-1,211,2.7348734907999996,27120133.3599,296.0
593,cut_second,-1.5707963267899998,1,-1,211,9.646814574439999,27120133.3599,296.0
594,cut_first,0.0,1,-1,82,7.28616577092,28395549.854000002,297.0
595,cut_second,-1.5707963267899998,1,-1,82,0.639235161537,28395549.854000002,297.0
596,cut_first,0.0,1,-1,148,8.62945635146,11024979.9056,298.0
597,cut_second,-1.5707963267899998,1,-1,148,3.56856542325,11024979.9056,298.0
598,cut_first,0.0,1,-1,282,7.10224293732,8929005.58498,299.0
599,cut_second,-1.5707963267899998,1,-1,282,4.54852888557,8929005.58498,299.0
600,cut_first,0.0,1,-1,241,3.4252177267299997,32299774.2997,300.0
601,cut_second,-1.5707963267899998,1,-1,241,3.71650811085,32299774.2997,300.0
602,cut_first,0.0,1,-1,240,8.23308514023,15566632.8797,301.0
603,cut_second,-1.5707963267899998,1,-1,240,5.13130819548,15566632.8797,301.0
604,cut_first,0.0,1,-1,171,5.6365615895,27990403.3612,302.0
605,cut_second,-1.5707963267899998,1,-1,171,9.309747234169999,27990403.3612,302.0
606,cut_first,0.0,1,-1,30,9.962929650369999,9420508.846439999,303.0
607,cut_second,-1.5707963267899998,1,-1,30,2.28947168796,9420508.846439999,303.0
608,cut_first,0.0,1,-1,104,6.63011766201,17046210.6299,304.0
609,cut_second,-1.5707963267899998,1,-1,104,1.70347257592,17046210.6299,304.0
610,cut_first,0.0,1,-1,273,5.17976552566,28477568.2533,305.0
611,cut_second,-1.5707963267899998,1,-1,273,5.33724686323,28477568.2533,305.0
612,cut_first,0.0,1,-1,281,7.17897431906,13061228.6246,306.0
613,cut_second,-1.5707963267899998,1,-1,281,4.34026487392,13061228.6246,306.0
614,cut_first,0.0,1,-1,79,7.173202808210001,-9082145.55208,307.0
615,cut_second,-1.5707963267899998,1,-1,79,1.00815857225,-9082145.55208,307.0
616,cut_first,0.0,1,-1,264,3.7661371996699993,14314899.3394,308.0
617,cut_second,-1.5707963267899998,1,-1,264,2.67654523364,14314899.3394,308.0
618,cut_first,0.0,1,-1,145,4.66018440729,13346145.7213,309.0
619,cut_second,-1.5707963267899998,1,-1,145,5.219640700159999,13346145.7213,309.0
620,cut_first,0.0,1,-1,158,3.66245630578,33393430.434,310.0
621,cut_second,-1.5707963267899998,1,-1,158,6.4059340024399996,33393430.434,310.0
622,cut_first,0.0,1,-1,170,7.542484698119999,21124298.5874,311.0
623,cut_second,-1.5707963267899998,1,-1,170,6.517027208919999,21124298.5874,311.0
624,cut_first,0.0,1,-1,27,9.666938232389999,32407060.9021,312.0
625,cut_second,-1.5707963267899998,1,-1,27,-1.00966756442,32407060.9021,312.0
626,cut_first,0.0,1,-1,231,8.04134247246,24584616.7921,313.0
627,cut_second,-1.5707963267899998,1,-1,231,4.47472753742,24584616.7921,313.0
628,cut_first,0.0,1,-1,180,3.64928735686,12857896.6202,314.0
629,cut_second,-1.5707963267899998,1,-1,180,7.6147557761,12857896.6202,314.0
630,cut_first,0.0,1,-1,39,5.98692824355,33482021.5156,315.0
631,cut_second,-1.5707963267899998,1,-1,39,5.00502937251,33482021.5156,315.0
632,cut_first,0.0,1,-1,84,12.592271178099999,19630074.5338,316.0
633,cut_second,-1.5707963267899998,1,-1,84,-2.12836857801,19630074.5338,316.0
634,cut_first,0.0,1,-1,58,11.4004798164,13963139.1112,317.0
635,cut_second,-1.5707963267899998,1,-1,58,3.71908096959,13963139.1112,317.0
636,cut_first,0.0,1,-1,201,9.74943683391,23672604.8818,318.0
637,cut_second,-1.5707963267899998,1,-1,201,3.25544303161,23672604.8818,318.0
638,cut_first,0.0,1,-1,50,3.6226407781199996,6749208.46902,319.0
639,cut_second,-1.5707963267899998,1,-1,50,3.4848006754000003,6749208.46902,319.0
640,cut_first,0.0,1,-1,293,5.11239591419,25949944.8184,320.0
641,cut_second,-1.5707963267899998,1,-1,293,9.25631073144,25949944.8184,320.0
642,cut_first,0.0,1,-1,184,3.55063049992,20901284.9405,321.0
643,cut_second,-1.5707963267899998,1,-1,184,3.9794097626599996,20901284.9405,321.0
644,cut_first,0.0,1,-1,263,7.54573938626,34510197.1998,322.0
645,cut_second,-1.5707963267899998,1,-1,263,4.58842982816,34510197.1998,322.0
646,cut_first,0.0,1,-1,253,4.87603053968,28674332.6963,323.0
647,cut_second,-1.5707963267899998,1,-1,253,4.84998202639,28674332.6963,323.0
648,cut_first,0.0,1,-1,277,4.15176320047,2350245.52613,324.0
649,cut_second,-1.5707963267899998,1,-1,277,5.00298305922,2350245.52613,324.0
650,cut_first,0.0,1,-1,192,6.338151644400001,14670001.5621,325.0
651,cut_second,-1.5707963267899998,1,-1,192,6.18132464733,14670001.5621,325.0
